Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-046193,2018-09,09/28/2018 15:00, , , ,-1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1510,MALLINCKRODT ST,65, , ,1510,MALLINCKRODT,905843.6,1029206
18-046308,2018-09,09/28/2018 15:20,Y, , ,1, , 66701,6,LARCENY-BICYCLES UNDER $500,8448,CHURCH RD,74,LIBRARY - BADEN BRANCH, ,8448,CHURCH,896382.8,1049270
18-046597,2018-09,09/28/2018 15:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4125,LAFAYETTE AVE,28, , ,4125,LAFAYETTE,891277.6,1014153
18-046197,2018-09,09/28/2018 15:33,Y, , ,1, ,211000,1,DUI-DRVING WHILE INTOXICATED,4224,S GRAND BLVD,16,TED DREWES PARKING LOT, , , ,893271.4,1000237
18-046273,2018-09,09/28/2018 15:45,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3805,OSCEOLA ST,16, , ,3805,OSCEOLA,891615.5,1000549
18-046543,2018-09,09/28/2018 16:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,215,S 8TH ST,35, , ,700,CLARK,907487.6,1016506
18-046202,2018-09,09/28/2018 16:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5530,PAGE BLVD,48, , ,5530,PAGE,883655.1,1030558
18-046196,2018-09,09/28/2018 16:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8442,N BROADWAY,74, , ,8442,BROADWAY,897472.3,1049862
18-046209,2018-09,09/28/2018 16:51,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,E CARTER AVE / FAIR AVE,68, , , , ,899083.5,1034277
18-046201,2018-09,09/28/2018 16:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / OSAGE ST,18, , , , ,898141.5,1001182
18-046210,2018-09,09/28/2018 17:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4910,CLAXTON AVE,71, , ,4910,CLAXTON,891555.9,1040102
18-046338,2018-09,09/28/2018 17:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1855,GRAVOIS AVE,23,JIM KING MOTORS, ,1855,GRAVOIS,901645.3,1010326
18-046329,2018-09,09/28/2018 17:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1320,UNION BLVD,51, , , , ,885561.6,1029754
18-046231,2018-09,09/28/2018 17:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3202,S KINGSHIGHWAY BLVD,15, , , , ,886045.3,1008369
18-046214,2018-09,09/28/2018 17:27,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3923,MCREE AVE,28, , ,3923,MCREE,892892.8,1014307
18-046223,2018-09,09/28/2018 17:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8824,N BROADWAY,74, , ,8824,BROADWAY,897836,1052730
18-046310,2018-09,09/28/2018 17:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3301,WISCONSIN AVE,22, , ,3301,WISCONSIN,899980.4,1005399
18-046296,2018-09,09/28/2018 17:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1120,HOWARD ST,63, , ,1120,HOWARD,908234.4,1023008
18-046213,2018-09,09/28/2018 17:45,Y, , ,1, , 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3704,S GRAND BLVD,19, , , , ,893385.6,1003893
18-046217,2018-09,09/28/2018 18:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / CHOUTEAU AVE,34, , , , ,907880.3,1013736
18-046216,2018-09,09/28/2018 18:24,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3833,MINNESOTA AVE,16, , ,3834,MINNESOTA,895506.9,1002438
18-046215,2018-09,09/28/2018 18:28,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5300,S COMPTON AVE,1, , ,5300,COMPTON,893408.1,995148.1
18-046224,2018-09,09/28/2018 18:40,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,0,NEBRASKA AVE / OSCEOLA ST,17,DUTCHTOWN NEIGHBORHOOD,UNKNOWN LOCATION NEAR AREA, , ,895748.6,998824.5
18-046219,2018-09,09/28/2018 18:44,Y, , ,1, ,178100,4,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1100,LUCAS AVE,35, , ,1100,LUCAS,0,0
18-046528,2018-09,09/28/2018 19:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6098,ARSENAL ST,9, , ,6098,ARSENAL,879470.6,1009961
18-046240,2018-09,09/28/2018 19:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,0,DR MARTIN LUTHER KING DR / HAM,78, , , , ,882296.1,1034238
18-046267,2018-09,09/28/2018 19:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6739,HANCOCK AVE,9, , ,6739,HANCOCK,875680.9,1007939
18-046227,2018-09,09/28/2018 19:52,Y, , ,1, , 42011,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,930,N KINGSHIGHWAY BLVD,53,BP GAS STATION, ,930,KINGSHIGHWAY,888019.9,1027321
18-046237,2018-09,09/28/2018 20:00,Y, , ,1, , 73413,3,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,0,LYNCH ST / MCNAIR AVE,22, , , , ,900383.2,1008276
18-046232,2018-09,09/28/2018 20:02,Y, , ,1, ,211000,3,DUI-DRVING WHILE INTOXICATED,2310,S 9TH ST,21, , , , ,904183.7,1008989
18-046236,2018-09,09/28/2018 20:35,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1234,WASHINGTON AVE,36, , ,1224,WASHINGTON,906445.8,1019008
18-046234,2018-09,09/28/2018 20:47,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8337,N BROADWAY,74, , ,8337,BROADWAY,897125.8,1048751
18-046239,2018-09,09/28/2018 20:55,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4800,BESSIE AVE,69, , ,4800,BESSIE,894036,1036517
18-046323,2018-09,09/28/2018 21:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5835,SELBER CT,50,HILLVILLE APARTMENTS, ,4956,ALCOTT,885052.8,1037952
18-046303,2018-09,09/28/2018 21:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4206,MCCAUSLAND AVE,9, , ,4206,MCCAUSLAND,873919.8,1005225
18-046235,2018-09,09/28/2018 21:17,Y, , ,1, ,250000,4,LOITERING-BEGGING,800,N 3RD ST,35, ,STREET/SIDEWALK, , ,910107.5,1018787
18-046320,2018-09,09/28/2018 21:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,756,S 4TH ST,35, ,@BAR- OKELLYS AT THE BALL PARK,756,4TH,908321.2,1014142
18-046241,2018-09,09/28/2018 21:35,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,300,N 13TH ST,36,CHRIST CHURCH CATHEDRAL, , , ,906295.3,1018457
18-046248,2018-09,09/28/2018 21:45,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",811,SPRUCE ST,35,WESTIN HOTEL,5TH FLOOR ROOM #519,811,SPRUCE,907472.1,1015934
18-046244,2018-09,09/28/2018 21:47,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5800,ALABAMA AVE,1, , , , ,891698.9,994243.1
18-046242,2018-09,09/28/2018 21:57,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / RIVERVIEW B,72, , , , ,891715.8,1046309
18-046582,2018-09,09/28/2018 22:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3641,BATES ST,3, , ,3641,BATES,890079.7,996296.6
18-046243,2018-09,09/28/2018 22:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,0,CHEROKEE ST / OREGON AVE,19, , , , ,897136.5,1005347
18-046266,2018-09,09/28/2018 22:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5537,DAVISON AVE,72, , ,5537,DAVISON,893470.8,1043251
18-046274,2018-09,09/28/2018 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 11TH ST / CLARK AVE,35, , , , ,906647.1,1016539
18-046245,2018-09,09/28/2018 22:20,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2000,MARKET ST,36, , , , ,903167.8,1018256
18-046245,2018-09,09/28/2018 22:20,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2000,MARKET ST,36, , , , ,903167.8,1018256
18-046251,2018-09,09/28/2018 22:21,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4200,MINNESOTA AVE,17, , ,4200,MINNESOTA,895674,999878.2
18-046251,2018-09,09/28/2018 22:21,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4200,MINNESOTA AVE,17, , ,4200,MINNESOTA,895674,999878.2
18-046251,2018-09,09/28/2018 22:21,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4200,MINNESOTA AVE,17, , ,4200,MINNESOTA,895674,999878.2
18-046268,2018-09,09/28/2018 22:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2419,MENARD ST,21, , ,2419,MENARD,903118.3,1008483
18-046249,2018-09,09/28/2018 22:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S JEFFERSON A,23, ,ALIAS JEFFERSON/I 44 EB, , ,899889.1,1012426
18-046258,2018-09,09/28/2018 23:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,FARLIN AVE / N KINGSHIGHWAY BL,69, , , , ,891712.9,1036405
18-046263,2018-09,09/28/2018 23:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5200,GRAVOIS AVE,5, , , , ,886424.6,1000193
18-046259,2018-09,09/28/2018 23:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / THRUSH AVE,72, , , , ,893198.9,1044118
18-046264,2018-09,09/29/2018 00:19,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 14TH ST / WASHINGTON AVE,36, , , , ,906030.1,1019288
18-046276,2018-09,09/29/2018 00:51,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3416,CHEROKEE ST,30, , ,3416,CHEROKEE,894539.1,1005543
18-046269,2018-09,09/29/2018 02:04,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 WESTBOUND,66, , , , ,904661.3,1034060
18-046271,2018-09,09/29/2018 02:16,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
18-046278,2018-09,09/29/2018 02:17,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3656,W STEINS ST,4, , , , ,886013.1,990786.6
18-046275,2018-09,09/29/2018 02:50,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3606,IOWA AVE,19, ,1ST FL,3606,IOWA,897568.1,1003727
18-046302,2018-09,09/29/2018 03:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4259,W COTE BRILLIANTE AVE,57, , ,4259,COTE BRILLIANTE,894127.6,1028236
18-046587,2018-09,09/29/2018 03:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,700,CLARK AVE,35, , ,700,CLARK,907901.1,1016212
18-046281,2018-09,09/29/2018 04:50,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,811,N 9TH ST,35, ,@HOTEL- HOLIDAY INN SELECT,811,9TH,908092,1019473
18-046283,2018-09,09/29/2018 06:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW BLVD / THEODORE AVE,72, , , , ,890028.4,1044504
18-046282,2018-09,09/29/2018 06:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2723,OSAGE ST,16,STREET, ,2723,OSAGE,897172.5,1001302
18-046287,2018-09,09/29/2018 06:40,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5634,KENNERLY AVE,50, ,S ALLEY OF KENNERLY,5634,KENNERLY,884906,1034854
18-046640,2018-09,09/29/2018 07:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5253,ROBIN AVE,72, , ,5253,ROBIN,891050,1044037
18-046290,2018-09,09/29/2018 07:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3626,PHILLIPS PL,15, ,1ST FL,3626,PHILLIPS,892990,1003459
18-046289,2018-09,09/29/2018 07:30,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3952,S GRAND BLVD,16, , , , ,893230.4,1001905
18-046311,2018-09,09/29/2018 08:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
18-046298,2018-09,09/29/2018 08:15,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3652,MARCELINE TERR,16, ,2 FAMILY FLAT,3652,MARCELINE,891526.8,998623.4
18-046291,2018-09,09/29/2018 08:24,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,KENSINGTON AVE / N KINGSHIGHWA,53, , , , ,887895.9,1027118
18-046352,2018-09,09/29/2018 08:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4986,MAGNOLIA AVE,13, , ,4986,MAGNOLIA,885452.9,1010625
18-046295,2018-09,09/29/2018 09:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CHESTNUT ST,36, , , , ,905512.7,1018113
18-046294,2018-09,09/29/2018 09:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,5745,DELMAR BLVD,48,CROWN MART, , , ,881216.5,1027231
18-046349,2018-09,09/29/2018 09:15,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,731,HODIAMONT AVE,48,METROLINK - DELMAR, ,731,HODIAMONT,878834.8,1027680
18-046476,2018-09,09/29/2018 09:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,3730,GOODFELLOW BLVD,70, , , , ,885748.6,1038969
18-046331,2018-09,09/29/2018 09:30,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2500,S JEFFERSON AVE,23, ,@DOLLAR GENERAL,2500,JEFFERSON,899523.6,1009803
18-046456,2018-09,09/29/2018 10:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,200,S TUCKER BLVD,35, ,PARKING GARAGE,200,TUCKER,906343.9,1016785
18-046307,2018-09,09/29/2018 10:47,Y, , ,1, , 91303,3,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2604,S JEFFERSON AVE,22,BANK OF AMERICA, ,2604,JEFFERSON,899479.9,1009167
18-046360,2018-09,09/29/2018 10:59,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S BROADWAY / SPRUCE ST,35, , , , ,908420.1,1015664
18-046315,2018-09,09/29/2018 11:18,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4700,GOODFELLOW BLVD,70, , , , ,887587.3,1042756
18-046316,2018-09,09/29/2018 11:32,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / OSAGE ST,16, , , , ,893180.8,1001919
18-046553,2018-09,09/29/2018 11:45,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5206,SUTHERLAND AVE,7, , ,5206,SUTHERLAND,883059.1,1003351
18-046359,2018-09,09/29/2018 11:47,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,6124,N BROADWAY,79,LOVE S TRAVEL STOP, , , ,900558.8,1038456
18-046318,2018-09,09/29/2018 12:00,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,315,N 9TH ST,35,CULINARIA, , , ,907779.2,1018012
18-046346,2018-09,09/29/2018 12:26,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,11,N 4TH ST,35, , ,11,4TH,909067.9,1016625
18-046324,2018-09,09/29/2018 12:32,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
18-046332,2018-09,09/29/2018 12:37,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4287,PAGE BLVD,58, , , , ,893937.6,1026460
18-046327,2018-09,09/29/2018 12:50,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,201,N 17TH ST,36,7 ELEVEN, ,201,17TH,904517.3,1018616
18-046341,2018-09,09/29/2018 13:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",100,N BROADWAY,35, , ,100,BROADWAY,909072.7,1017093
18-046357,2018-09,09/29/2018 13:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5103,RIDGE AVE,51, ,CITY STREET,5103,RIDGE,887106.4,1030215
18-046334,2018-09,09/29/2018 13:09,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,18,S KINGSHIGHWAY BLVD,38, ,PARKING LOT OF APARTMENT COMPLEX,18,KINGSHIGHWAY,887316.6,1022062
18-046328,2018-09,09/29/2018 13:25,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1531,PINE ST,36, , ,1531,PINE,905263.2,1018398
18-046344,2018-09,09/29/2018 13:50,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,S COMPTON AVE / ITASKA ST,17, ,ON THE CORNER, , ,894127.4,997067.8
18-046336,2018-09,09/29/2018 13:52,Y, , ,1, , 95200,4,AGGRAVATED STALKING (THREAT OF DEATH OR SERIOU,919,N JEFFERSON AVE,59, , ,919,JEFFERSON,902219.7,1021301
18-046350,2018-09,09/29/2018 14:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,4110,NEBRASKA AVE,16, , ,4110,NEBRASKA,896062,1000561
18-046342,2018-09,09/29/2018 14:18,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1211,LOCUST ST,35,JEFFERSON ARMS, , , ,906723.3,1018621
18-046354,2018-09,09/29/2018 14:45,Y, , ,1, , 42016,1,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5422,VIRGINIA AVE,1, , , , ,892938.8,994829.1
18-046363,2018-09,09/29/2018 14:55,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7019,MICHIGAN AVE,1, , ,7019,MICHIGAN,889804.5,990444.9
18-046363,2018-09,09/29/2018 14:55,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,7019,MICHIGAN AVE,1, , ,7019,MICHIGAN,889804.5,990444.9
18-046355,2018-09,09/29/2018 15:00,Y, , ,1, , 51111,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,8442,N BROADWAY,74, , ,8442,BROADWAY,897472.3,1049862
18-046351,2018-09,09/29/2018 15:06,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4700,S BROADWAY,17, , , , ,895851.3,996821.4
18-046358,2018-09,09/29/2018 15:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,CARDINAL AVE / OLIVE ST,37, , , , ,899109.1,1020269
18-046385,2018-09,09/29/2018 16:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / I 64 WESTBOUN,35, , , , ,909069.6,1014772
18-046479,2018-09,09/29/2018 16:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",200,S BROADWAY,35,STADIUM EAST GARAGE, ,601,CLARK,908743.9,1016075
18-046362,2018-09,09/29/2018 17:00,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,HAMPTON AVE / I 44 WESTBOUND,11, ,ALIAS HAMPTON/WB 44 WF RED SHIRT, , ,880719.5,1014272
18-046544,2018-09,09/29/2018 17:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1115,CLARK AVE,35, , ,200,TUCKER,906419.5,1016655
18-046484,2018-09,09/29/2018 17:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",200,N 4TH ST,35, , ,200,4TH,909518.1,1017323
18-046551,2018-09,09/29/2018 17:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 7TH ST / PINE ST,35, , , , ,908335.3,1017522
18-046494,2018-09,09/29/2018 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1115,CLARK AVE,35, , , , ,906419.5,1016655
18-046382,2018-09,09/29/2018 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,LACLEDE AVE / N VANDEVENTER AV,37, , , , ,893942.4,1020562
18-046379,2018-09,09/29/2018 17:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3857,DR MARTIN LUTHER KING DR,59, , , , ,896931.3,1025924
18-046374,2018-09,09/29/2018 17:35,Y, , ,1, , 42013,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,2103,WITHNELL AVE,22, , ,2103,WITHNELL,899758.8,1005904
18-046374,2018-09,09/29/2018 17:35,Y, , ,1, , 42016,3,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,2103,WITHNELL AVE,22, , ,2103,WITHNELL,899758.8,1005904
18-046527,2018-09,09/29/2018 17:50,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5812,NASHVILLE AVE,41, , ,5812,NASHVILLE,881731.9,1016518
18-046475,2018-09,09/29/2018 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5209,LINDENWOOD AVE,14, , ,5209,LINDENWOOD,883229.4,1004842
18-046410,2018-09,09/29/2018 18:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",300,N 4TH ST,35,PARKING GARAGE,@MANSION HOUSE,300,4TH,909633.8,1017651
18-046471,2018-09,09/29/2018 18:15,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,5939,ERA AVE,73, , ,5939,ERA,890886.6,1048916
18-046378,2018-09,09/29/2018 18:20,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3225,HAMPTON AVE,9, , ,3225,HAMPTON,879649.6,1008791
18-046383,2018-09,09/29/2018 18:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",0,N BOYLE AVE / LINDELL BLVD,38, , , , ,891433.1,1022325
18-046499,2018-09,09/29/2018 18:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5418,HAMPTON AVE,6, , ,4627,RIDGEWOOD,879411.9,1000543
18-046394,2018-09,09/29/2018 18:44,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3635,VISTA AVE,29, ,2ND FL,3635,VISTA,894354.8,1015713
18-046386,2018-09,09/29/2018 18:50,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2234,OSAGE ST,18, , ,2234,OSAGE,898314,1000931
18-046556,2018-09,09/29/2018 19:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1325,N 13TH ST,61,ST LOUIS METROPOLITAN TOWING CO, , , ,907367.3,1021538
18-046522,2018-09,09/29/2018 19:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3838,PARK AVE,29, , ,3838,PARK,893567.3,1015044
18-046391,2018-09,09/29/2018 19:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4949,LINDENWOOD AVE,14, ,RESIDENCE,4949,LINDENWOOD,884555.8,1004659
18-046622,2018-09,09/29/2018 19:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4949,LINDENWOOD AVE,14, , ,4949,LINDENWOOD,884555.8,1004659
18-046395,2018-09,09/29/2018 19:13,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",0,@TOWER GROVE PARK : XY(8897284,81, , , , ,889728.5,1009955
18-046388,2018-09,09/29/2018 19:48,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / ULENA AVE,3, , , , ,888705.2,997150.7
18-046485,2018-09,09/29/2018 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 6TH ST / PINE ST,35, , , , ,908649,1017426
18-046411,2018-09,09/29/2018 20:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,512,EILER ST,1, , ,512,EILER,892772.5,995124.3
18-046393,2018-09,09/29/2018 20:00,Y, , ,1, , 36111,2,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,2321,MCCAUSLAND,10,O`REILLY AUTO PARTS, ,2321,MCCAUSLAND,0,0
18-046436,2018-09,09/29/2018 20:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,715,N 21ST ST,36, , ,715,21ST,903370.6,1020209
18-046446,2018-09,09/29/2018 20:20,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 8TH ST / MARKET ST,35, , , , ,907795.3,1017038
18-046403,2018-09,09/29/2018 21:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4315,W MAFFITT AVE,57, , ,4315,MAFFITT,894824.3,1030063
